date,BTC,ETH,BNB,XRP,ADA,DOGE,SOL,DOT,AVAX,LINK
2024-09-05,56180.0,2368.81,502.4,0.5444,0.3251,0.09842,129.41,4.021,21.38,10.03
2024-09-06,53962.97,2225.23,487.2,0.5211,0.3148,0.09254,125.05,3.959,21.17,9.57
2024-09-07,54160.86,2273.58,493.5,0.5248,0.3253,0.09539,127.71,4.079,21.8,10.03
2024-09-08,54869.95,2297.3,503.1,0.5295,0.339,0.09616,130.15,4.161,23.25,10.35
2024-09-09,57042.0,2359.5,518.7,0.5395,0.3435,0.10376,135.08,4.286,23.84,10.53
2024-09-10,57635.99,2388.52,517.0,0.5408,0.3431,0.1028,135.63,4.251,24.36,10.58
2024-09-11,57338.0,2340.55,530.1,0.5348,0.3532,0.10131,132.42,4.191,23.28,10.4
2024-09-12,58132.32,2361.76,544.5,0.5626,0.3564,0.10269,136.05,4.294,24.02,10.78
2024-09-13,60498.0,2439.19,556.4,0.5728,0.3606,0.10696,139.02,4.42,24.91,11.45
2024-09-14,59993.03,2417.79,553.3,0.5956,0.3539,0.1054,137.14,4.437,25.32,11.29
2024-09-15,59132.0,2316.1,553.4,0.5706,0.3385,0.10281,131.37,4.393,23.8,10.81
2024-09-16,58213.99,2295.68,533.7,0.5866,0.3303,0.09964,131.47,4.196,23.52,10.54
2024-09-17,60313.99,2341.8,546.2,0.5839,0.3338,0.10112,131.54,4.157,23.77,10.63
2024-09-18,61759.99,2374.75,559.5,0.5852,0.3441,0.10385,134.34,4.176,24.68,10.89
2024-09-19,62947.99,2465.21,567.0,0.5868,0.351,0.10499,142.89,4.255,26.66,11.21
2024-09-20,63201.05,2561.4,569.0,0.5851,0.3522,0.10555,146.66,4.34,27.67,11.44
2024-09-21,63348.96,2612.4,588.6,0.5976,0.3584,0.10993,149.41,4.462,27.79,11.5
2024-09-22,63578.76,2581.0,588.7,0.5871,0.3517,0.10633,144.63,4.311,27.29,11.13
2024-09-23,63339.99,2646.97,604.5,0.5847,0.3637,0.10807,144.79,4.458,27.39,11.39
2024-09-24,64262.7,2653.2,605.9,0.5911,0.3878,0.10979,152.73,4.635,28.46,12.15
2024-09-25,63152.01,2579.95,587.4,0.5831,0.3809,0.10849,147.98,4.637,27.28,12.11
2024-09-26,65173.99,2632.26,596.3,0.5905,0.4014,0.11818,155.55,4.814,29.16,12.56
2024-09-27,65769.95,2694.43,606.8,0.5888,0.4017,0.12351,157.64,4.882,30.43,12.67
2024-09-28,65858.0,2675.21,601.1,0.6138,0.4006,0.12806,156.75,4.794,29.28,12.95
2024-09-29,65602.01,2657.62,595.6,0.6412,0.3975,0.12438,158.46,4.767,29.04,12.46
2024-09-30,63327.59,2602.23,567.4,0.6114,0.3733,0.11421,152.49,4.432,27.71,11.85
2024-10-01,60805.78,2447.79,547.3,0.5967,0.352,0.10685,145.13,4.154,25.82,11.01
2024-10-02,60649.28,2364.1,542.5,0.5383,0.3432,0.10462,140.18,4.102,25.33,10.66
2024-10-03,60752.71,2349.8,544.8,0.5217,0.3453,0.10507,136.82,4.129,24.66,10.66
2024-10-04,62086.0,2414.41,555.3,0.534,0.3517,0.10924,143.24,4.194,26.27,11.08
2024-10-05,62058.0,2414.66,563.0,0.5294,0.351,0.1094,142.59,4.139,25.67,11.27
2024-10-06,62819.91,2440.03,570.3,0.5336,0.3575,0.11159,146.48,4.191,26.94,11.27
2024-10-07,62224.0,2422.71,564.3,0.5286,0.3512,0.10841,143.96,4.131,26.56,11.16
2024-10-08,62160.49,2440.89,580.8,0.531,0.3448,0.10709,143.49,4.104,26.34,10.82
2024-10-09,60636.02,2370.47,570.7,0.5245,0.3396,0.10794,139.33,4.024,25.76,10.53
2024-10-10,60326.39,2386.49,563.9,0.5305,0.3396,0.10603,139.03,4.073,25.86,10.56
2024-10-11,62540.0,2439.5,573.6,0.5388,0.3517,0.11077,145.53,4.171,27.45,10.91
2024-10-12,63206.22,2476.4,576.6,0.5393,0.3532,0.11138,146.4,4.205,28.64,11.01
2024-10-13,62870.02,2468.91,572.2,0.5321,0.3486,0.1114,147.74,4.162,29.06,10.75
2024-10-14,66083.99,2629.79,589.1,0.5483,0.3643,0.11669,157.59,4.378,29.07,11.28
2024-10-15,67074.14,2607.41,594.5,0.5417,0.3591,0.11748,154.76,4.406,28.21,11.45
2024-10-16,67620.01,2611.1,600.9,0.5482,0.3521,0.12573,154.28,4.314,28.02,11.24
2024-10-17,67421.78,2605.8,592.9,0.5441,0.3432,0.12967,150.5,4.193,27.31,11.03
2024-10-18,68428.0,2642.17,599.2,0.5465,0.3507,0.13716,154.94,4.31,28.1,11.48
2024-10-19,68378.0,2648.2,597.7,0.544,0.3513,0.14407,159.79,4.432,28.1,11.42
2024-10-20,69031.99,2746.91,605.9,0.5482,0.3649,0.14214,167.4,4.579,28.96,11.98
2024-10-21,67377.5,2666.7,598.8,0.5449,0.3609,0.14367,166.17,4.377,27.75,11.71
2024-10-22,67426.0,2622.81,593.8,0.5339,0.3645,0.1397,167.59,4.322,27.64,11.97
2024-10-23,66668.65,2524.61,584.9,0.5258,0.3497,0.13997,170.85,4.21,26.75,11.32
2024-10-24,68198.28,2535.82,594.5,0.532,0.3465,0.14188,177.19,4.206,26.83,11.62
2024-10-25,66698.33,2440.62,575.3,0.5022,0.3261,0.13161,164.9,3.996,24.93,11.13
2024-10-26,67092.76,2482.51,583.4,0.5134,0.3337,0.13747,170.88,4.035,25.41,11.01
2024-10-27,68021.7,2507.8,589.2,0.5168,0.3399,0.14426,176.63,4.128,25.77,10.99
2024-10-28,69962.21,2567.48,601.1,0.5195,0.3437,0.16146,178.29,4.132,26.25,11.18
2024-10-29,72736.42,2638.8,606.3,0.5284,0.3561,0.17586,179.42,4.193,26.88,11.8
2024-10-30,72344.74,2659.19,595.6,0.5229,0.355,0.16828,174.87,4.191,26.18,12.39
2024-10-31,70292.01,2518.61,576.6,0.5095,0.3418,0.16164,168.69,3.959,25.03,11.41
2024-11-01,69496.01,2511.49,573.1,0.5131,0.3575,0.15916,166.1,3.908,24.78,11.25
2024-11-02,69374.74,2494.23,568.6,0.5103,0.3482,0.15955,166.17,3.908,24.12,11.19
2024-11-03,68775.99,2457.73,557.7,0.503,0.3341,0.15139,162.53,3.784,23.54,10.76
2024-11-04,67850.01,2398.21,552.5,0.5035,0.3263,0.15822,157.95,3.752,22.72,10.26
2024-11-05,69372.01,2422.55,563.21,0.514,0.3336,0.16999,166.62,3.855,23.99,10.83
2024-11-06,75571.99,2721.87,592.22,0.5418,0.363,0.19646,186.59,4.111,27.01,12.17
2024-11-07,75857.89,2895.47,598.26,0.5556,0.4065,0.19324,196.35,4.163,27.38,12.59
2024-11-08,76509.78,2961.75,597.82,0.5537,0.4447,0.20197,199.85,4.325,28.78,13.69
2024-11-09,76677.46,3126.21,624.66,0.5593,0.4967,0.2189,199.89,4.63,30.36,13.78
2024-11-10,80370.01,3183.21,627.33,0.5884,0.5901,0.27778,210.07,5.241,31.89,14.25
2024-11-11,88647.99,3371.59,659.63,0.6207,0.6132,0.35136,222.13,5.71,35.71,14.91
2024-11-12,87952.01,3243.8,625.33,0.704,0.5709,0.37985,211.64,5.308,33.96,13.95
2024-11-13,90375.2,3187.16,620.68,0.6898,0.5783,0.39903,215.13,5.073,33.12,13.48
2024-11-14,87325.59,3058.82,622.3,0.7736,0.5792,0.36254,209.57,4.775,31.21,13.0
2024-11-15,91032.07,3090.01,619.37,0.8922,0.7071,0.3815,218.45,5.161,33.13,13.84
2024-11-16,90586.92,3132.87,622.69,1.1209,0.7416,0.36421,215.71,5.787,35.14,14.52
2024-11-17,89855.99,3076.0,618.9,1.0543,0.7026,0.36704,237.47,5.424,34.71,13.78
2024-11-18,90464.08,3207.8,618.93,1.1137,0.7325,0.37113,239.79,6.008,35.48,15.26
2024-11-19,92310.79,3107.44,615.5,1.1003,0.7387,0.39067,237.63,5.805,34.2,14.62
2024-11-20,94286.56,3069.97,605.39,1.1041,0.8003,0.37778,235.48,5.724,33.59,14.24
2024-11-21,98317.12,3355.81,621.86,1.247,0.8218,0.38664,256.37,5.93,35.84,14.89
2024-11-22,98892.0,3327.78,633.0,1.4726,1.0175,0.41277,256.9,6.63,43.17,16.57
2024-11-23,97672.4,3393.91,650.42,1.4685,1.0658,0.43015,254.89,8.515,41.44,17.38
2024-11-24,97900.04,3361.2,659.65,1.4331,1.0226,0.43023,252.73,8.825,42.06,17.91
2024-11-25,93010.01,3414.49,636.2,1.4142,0.9435,0.39264,234.18,8.232,41.31,17.34
2024-11-26,91965.16,3324.73,613.51,1.3984,0.9603,0.38705,230.69,8.065,42.72,17.34
2024-11-27,95863.11,3653.28,644.14,1.4696,1.0116,0.40093,241.96,8.456,43.78,18.66
2024-11-28,95643.98,3578.79,653.83,1.5421,1.0321,0.4016,237.59,8.615,42.77,17.93
2024-11-29,97460.0,3592.21,654.67,1.8006,1.0755,0.42636,243.33,9.026,44.86,18.24
2024-11-30,96407.99,3703.6,653.43,1.9513,1.079,0.4216,237.6,8.945,44.81,19.0
2024-12-01,97185.18,3707.61,655.99,2.2937,1.1496,0.44045,236.8,9.289,45.09,18.92
2024-12-02,95840.62,3643.42,647.82,2.7245,1.2022,0.42457,225.72,10.011,52.27,25.23
2024-12-03,95849.69,3614.51,734.64,2.5102,1.1914,0.40632,233.92,9.78,50.9,24.09
2024-12-04,98587.32,3837.8,739.53,2.3574,1.1871,0.43274,229.15,10.512,52.76,24.07
2024-12-05,96945.63,3785.2,717.1,2.2446,1.1597,0.42682,235.84,10.369,50.3,23.15
2024-12-06,99740.84,3998.87,730.22,2.4257,1.2278,0.43467,236.87,10.673,52.47,25.87
2024-12-07,99831.99,3996.22,749.72,2.6099,1.2103,0.45281,238.14,10.592,51.6,24.79
2024-12-08,101109.59,4004.15,742.0,2.6013,1.1936,0.46635,237.02,10.392,53.98,26.09
2024-12-09,97276.47,3712.0,689.19,2.2124,1.0034,0.41403,216.63,8.468,45.02,22.25
2024-12-10,96593.0,3628.25,676.8,2.3709,1.0215,0.39392,213.6,8.395,44.6,22.12
2024-12-11,101125.0,3831.81,711.21,2.3941,1.0868,0.41402,227.29,8.993,48.47,24.07
2024-12-12,100004.29,3881.61,705.77,2.3384,1.1231,0.40611,226.96,9.061,53.14,29.13
2024-12-13,101424.25,3906.8,725.72,2.4217,1.1213,0.40901,224.79,9.089,52.78,28.99
2024-12-14,101420.0,3870.29,715.79,2.4005,1.061,0.39828,219.93,8.551,49.85,29.12
2024-12-15,104463.99,3959.09,718.87,2.4469,1.0996,0.40659,224.27,9.028,50.76,29.26
2024-12-16,106058.66,3986.24,720.58,2.4841,1.0775,0.40195,216.19,8.756,48.98,28.73
2024-12-17,106133.74,3893.01,717.69,2.5673,1.0522,0.39415,223.15,8.487,47.92,27.86
2024-12-18,100204.01,3626.8,686.38,2.3103,0.9681,0.35824,206.53,7.679,42.78,24.86
2024-12-19,97461.86,3417.01,665.62,2.239,0.8806,0.31431,193.81,6.941,38.83,22.81
2024-12-20,97805.44,3472.21,678.6,2.2793,0.9501,0.31793,194.48,7.29,39.86,23.39
2024-12-21,97291.99,3338.92,663.49,2.238,0.9052,0.32042,181.45,6.973,37.42,22.13
2024-12-22,95186.27,3281.83,649.77,2.2031,0.8834,0.31262,180.52,6.842,36.57,22.08
2024-12-23,94881.47,3422.53,694.16,2.2617,0.9264,0.32497,190.11,7.385,39.11,24.55
2024-12-24,98663.58,3493.18,696.9,2.3238,0.9358,0.3371,197.09,7.552,41.25,25.42
2024-12-25,99429.6,3497.0,702.72,2.2973,0.9176,0.33433,197.44,7.502,40.25,24.44
2024-12-26,95791.6,3335.05,689.4,2.1559,0.8611,0.31274,188.46,6.932,37.33,22.68
2024-12-27,94299.03,3333.51,691.85,2.1466,0.8771,0.31186,184.22,6.91,36.56,21.57
2024-12-28,95300.0,3404.0,722.13,2.1843,0.8895,0.32439,195.5,7.113,37.74,21.99
2024-12-29,93738.2,3356.48,694.71,2.0942,0.859,0.31435,189.94,6.865,35.84,20.96
2024-12-30,92792.05,3361.84,705.36,2.0587,0.8615,0.31396,191.38,6.704,35.97,20.58
2024-12-31,93576.0,3337.78,702.3,2.0836,0.8451,0.316,189.31,6.643,35.71,20.01
