date,BTC,ETH,BNB,XRP,ADA,DOGE,SOL,DOT,AVAX,LINK
2021-05-07,74542.747829,760544.64781,1979435.9584,894697893.67,789059200.98,12586268621.3,3259646.399,13673656.089,6802609.557,10599319.111
2021-05-08,69709.906028,1130467.54852,2186084.7749,514586255.38,393498897.98,11387955620.8,2539093.011,7174506.876,2493215.197,5902382.664
2021-05-09,69806.11991,1000401.0082,2343402.1219,726954201.32,883091328.46,26072068896.0,3095018.717,9941002.399,2403153.534,8601375.485
2021-05-10,89586.34925,1505897.92612,3074645.0692,1154086820.05,712304913.86,9677354634.4,2869549.017,15156271.812,4334618.088,11459163.62
2021-05-11,64329.54055,1095927.10403,2640713.327,724101053.89,524326718.11,7553577270.2,2758407.694,10529252.621,2729477.604,7532480.798
2021-05-12,99842.789836,1601842.74017,2813834.8185,1028881609.0,599710080.8,5372061299.6,7592760.128,19203754.059,5512564.2,8304570.51
2021-05-13,147332.002121,2068708.17427,5485323.7047,1308704814.37,1567655289.16,10449387293.9,7162647.061,32382529.916,4599017.978,10978718.589
2021-05-14,80082.204306,1153390.42631,2187570.2996,772801586.76,695033070.96,10623296337.0,3421838.277,25755875.959,2531482.455,6310269.001
2021-05-15,89437.449359,1039174.88082,2259793.5825,1495464769.52,1376815760.83,5232752313.5,3357108.617,29713880.387,4984162.837,9858340.364
2021-05-16,114269.812775,1324065.65875,2939528.1774,1498147985.65,1190745903.78,5377121653.3,13162867.429,19390116.793,5278663.199,9820375.699
2021-05-17,166657.172736,1904012.43998,4029118.3527,1560737399.7,1137971306.33,4268994077.1,13839076.478,22756823.567,4761781.536,10672040.785
2021-05-18,116979.860784,1287110.84143,2720596.4374,1813933407.63,612259916.93,3039758659.2,12538546.698,18784123.607,3692884.156,11237931.791
2021-05-19,354347.243161,4309836.31939,11497731.3774,3180237280.29,2261842102.36,11489907654.4,22259967.849,76760027.408,7854204.012,30087569.964
2021-05-20,203017.596923,2942777.9301,8116861.4224,1974341688.46,1331716279.01,8529470589.6,17869805.908,46079545.709,4667836.199,20474453.97
2021-05-21,202100.888258,2727031.93514,8827845.3858,1813489499.17,1158826530.96,5243254333.5,13740700.641,49259719.832,3781391.334,16394437.613
2021-05-22,126542.243689,1684318.01157,5303046.012,1478148766.91,800713185.45,3793145642.7,10122098.005,32371263.631,2628918.371,13176375.348
2021-05-23,217136.046593,2914548.73125,8801148.1832,1976494217.2,1461270087.31,5634274411.3,25787150.864,65071228.803,5463994.514,28838486.247
2021-05-24,161630.893971,2186632.92245,7794003.641,1613054853.94,1034255631.11,4854625486.1,15414302.323,43581078.152,4361327.481,18781247.484
2021-05-25,111996.228404,2115349.50445,7638986.0132,1654728049.91,807717267.52,3709319825.9,10300933.608,34789720.032,2878326.676,13594283.818
2021-05-26,104780.773396,1583799.59251,5336916.0722,1160288119.63,857080518.13,2385684153.7,10601343.234,26085513.265,3101870.521,15626091.013
2021-05-27,86547.158794,1099029.91206,4275801.5014,997129594.42,590119092.56,1794158136.6,5698854.676,22582359.517,1878833.966,14928881.511
2021-05-28,135377.62972,1554584.61362,5253443.3619,1220369622.06,817239543.16,2620384686.8,6370726.751,40752090.288,2318888.923,18329155.015
2021-05-29,112663.092689,1379427.18851,3764083.2923,980984330.42,576104659.27,2016681043.4,3911549.6,20620470.347,1260980.209,11852877.566
2021-05-30,73535.386967,1151113.19883,3739673.1138,837581783.3,764079031.67,1514854219.6,3964240.919,17307772.375,1133881.014,11581989.136
2021-05-31,94160.735289,1307958.04068,4110136.8744,1221688769.45,600116070.88,1897905257.4,5173286.471,21593146.82,1357131.015,11530173.536
2021-06-01,81234.66377,1179577.10806,3652280.6916,1130390772.85,530252586.94,4488851727.4,4046865.202,18793956.11,1195464.415,8541347.958
2021-06-02,67587.372495,970070.53563,4377024.6685,673790276.52,431644801.42,8351828077.5,4549289.133,24489800.102,1696639.301,6690371.855
2021-06-03,75889.106011,1024290.89423,4214469.415,701176435.11,417400945.02,5070741840.7,7862225.094,22096623.219,1754635.671,7153659.069
2021-06-04,91317.799245,1188314.11191,4926793.4499,814525376.26,596433033.05,4035854544.9,8825815.938,23200131.881,1844859.941,11814359.672
2021-06-05,70459.62149,961824.12413,3977579.347,621966894.8,369328430.6,2396911157.1,8654823.195,15159286.356,1557214.89,8061770.985
2021-06-06,47650.206637,673792.69369,1862065.4318,395443235.74,191999153.68,1194622756.0,6151664.294,8542620.371,747036.541,4103120.692
2021-06-07,77574.952573,1152128.07856,3028938.8445,673906993.46,341267094.73,2064211543.4,8050031.335,16728777.96,2846106.846,7596956.78
2021-06-08,123251.189037,1693747.42759,4986849.8512,989287175.65,612223590.99,2908803652.9,16902544.675,22854699.756,2622746.581,12541377.995
2021-06-09,136607.597517,1276718.24011,3494285.669,798994471.7,471664344.33,2068160059.0,10764252.936,17895882.483,2507532.953,10774426.546
2021-06-10,109527.284943,741237.49926,2417974.6499,592646634.43,312406121.42,1348789846.5,5155108.071,18698941.752,2406206.41,8528580.189
2021-06-11,78466.0053,587364.27358,2215352.723,384826199.07,323101330.0,1204137023.4,4760990.078,12851416.712,1985298.581,7708441.111
2021-06-12,87717.54999,767439.4984,2074837.0012,375425465.13,362965214.53,1217468360.1,5196242.998,12547282.803,1721108.689,8866594.23
2021-06-13,86921.025555,715948.75986,1958071.3656,344882480.06,330722303.94,1042596039.8,4063329.112,9398764.597,1905070.736,8518777.758
2021-06-14,108522.391949,684183.55622,1978613.2384,441724628.58,280791163.74,1310349921.9,4590144.279,23122012.59,1753753.579,8601439.911
2021-06-15,80679.622838,599826.64933,1545190.4369,367733719.97,216159062.78,1015598512.1,3725999.561,17728382.399,1618961.454,7591140.11
2021-06-16,87771.976937,624741.78358,1531522.2062,380134518.73,203580536.01,888434880.9,5055331.868,13836266.103,1593156.605,7504910.032
2021-06-17,79541.307119,560667.58566,1239146.5273,315642616.21,165078770.77,680701230.2,3274621.978,10290433.237,2176578.341,5252377.095
2021-06-18,95228.042935,778905.20197,1583897.2791,389494745.89,220933715.72,1314700190.7,3777138.806,10556068.528,1646645.548,6991986.015
2021-06-19,68712.449461,496872.24997,1067456.2119,317290687.13,145492869.0,624846001.4,2216638.028,7447145.388,677502.975,5051884.872
2021-06-20,89878.17085,743883.64741,1618406.0051,589364804.52,269372753.54,1528605029.5,3938821.53,11045346.054,1178226.514,6747456.736
2021-06-21,168778.873159,1629819.66576,3729539.0167,1073284195.87,512064782.95,7023706752.6,8213916.627,27185128.197,2203255.627,16334287.906
2021-06-22,204208.179762,1695338.08052,5570573.4851,1611548012.73,907361654.28,7520083611.8,15788825.956,42443370.028,3283390.301,19816152.567
2021-06-23,126966.100563,918612.30494,3319089.777,1167774271.66,490479573.3,5839514040.0,11966311.253,24268090.268,2090766.333,10955575.372
2021-06-24,86625.80426,701231.67478,2635799.196,633338243.16,427028527.81,3579998951.2,7214092.912,14150471.665,1288733.896,6913929.289
2021-06-25,116061.130356,858808.54767,2711888.8709,795450033.45,548380704.22,5942192455.5,7293143.176,15832639.428,1369495.419,10064722.521
2021-06-26,107820.375287,832315.14904,2263064.3633,548990505.59,307404658.42,2653188955.6,6492984.234,13921587.238,1136001.579,8397555.9
2021-06-27,96613.244211,696055.79307,1539903.0268,472483880.77,242097878.29,1968559379.6,5851211.914,10035136.207,692604.829,6672229.029
2021-06-28,82222.267819,1044244.68308,1884580.1557,460033268.3,220547816.19,1734504424.8,4996728.013,12407568.948,1022964.874,7730969.378
2021-06-29,90788.79622,831257.23277,2126079.3416,718445315.27,287571860.2,1927372368.1,4476285.792,15069027.291,1388415.123,7920272.502
2021-06-30,77152.197634,910583.6032,2061866.47,634287485.15,263769140.47,1610075649.0,5361423.665,13522533.232,1137246.751,7407061.566
2021-07-01,71708.266112,787865.25137,1388151.0265,463328799.28,196824530.3,2253058516.9,4488924.899,10239264.118,717086.767,6081147.359
2021-07-02,56172.181378,672282.37476,1003331.2269,387562387.59,235621261.45,1081847381.6,4324198.276,7898912.744,979100.755,5454370.72
2021-07-03,43044.578641,569264.801,1016731.5662,329367273.74,197443853.76,759251070.1,3063406.141,7020623.727,737397.368,3457947.186
2021-07-04,43703.475789,590656.25069,1309414.0255,334071078.78,185325977.32,823044174.7,2972213.418,8386779.841,1361790.033,4719545.203
2021-07-05,64123.874245,781806.31605,1403218.2408,407839477.88,210256310.91,1181584860.3,3008984.082,10609352.577,1408712.788,5293286.65
2021-07-06,58210.596349,785330.17152,2066912.3595,356111895.89,173402604.28,981368400.5,3289698.061,12531769.007,2391422.133,8365971.342
2021-07-07,53807.521675,666501.35572,1779058.2937,284356433.42,125167776.95,952129896.6,4609258.553,18479476.985,2048553.788,7382310.549
2021-07-08,70136.48032,880265.04124,1644090.8501,430925669.18,175680408.72,1487061330.1,4495022.54,13613806.663,1467700.322,7810651.198
2021-07-09,47153.939899,738611.36304,1106411.786,358836803.69,160293985.2,2291127903.5,2810263.602,8527447.532,1365886.913,5274715.584
2021-07-10,34761.175468,499071.85904,818970.9225,279711260.06,93476664.31,919482894.5,2838074.586,7361515.051,729693.403,4080693.184
2021-07-11,31572.647448,342294.40302,799617.835,201320995.42,71704260.26,551263176.4,1944815.804,5220591.256,574831.74,2750998.477
2021-07-12,48181.403762,540630.10742,1322836.6575,356848391.96,112067630.51,805441341.2,2251239.269,7384762.29,1105226.312,3787713.432
2021-07-13,41126.361008,647388.24969,930032.3155,315648113.8,125015668.98,916221269.9,1837132.436,7000669.871,937209.081,3654707.118
2021-07-14,46777.823484,690505.60937,1430288.4026,352306488.76,165466902.33,1247947078.4,3434185.178,11240723.808,916149.504,5451319.438
2021-07-15,51639.576353,645271.32563,2185210.8398,339655984.05,133685795.15,966797093.3,3643011.529,11295460.335,799151.217,6244804.485
2021-07-16,48499.864154,577068.89724,1456105.4019,282511701.89,159173625.74,1185633674.2,2923575.792,11747810.942,869808.847,5213696.453
2021-07-17,34012.242132,430300.51578,1030879.9611,263418042.14,124485807.1,2572720766.9,2122389.101,12685758.457,588168.81,5177561.722
2021-07-18,35923.716186,534837.63654,815497.3527,241849135.65,108584207.61,1344894101.6,1727601.788,8943548.853,669471.278,3946695.121
2021-07-19,47340.468499,547419.93771,1318041.7074,294780945.07,138646747.17,1079953391.4,3131177.977,13496594.169,613091.689,5829694.304
2021-07-20,61034.049017,786257.272,1796600.5803,393704657.61,283618751.18,1865041957.2,3555428.542,15411227.688,784232.566,7700512.325
2021-07-21,82796.265128,1115949.82033,1740736.0226,493423679.61,287296624.78,4505979384.2,4561993.007,20720488.404,994914.755,8493449.369
2021-07-22,46148.092433,768854.3659,1173507.9432,409238764.36,158912321.76,1393922167.5,2643783.144,17109976.612,879782.503,5864766.171
2021-07-23,50112.863626,708160.91322,1640999.5389,359561806.43,131335875.06,1352326692.4,3040520.321,14319244.955,695996.732,5208073.46
2021-07-24,47977.550138,633075.18592,1438901.3811,319684922.3,142716783.01,1627615706.2,2678108.81,13352533.272,839109.691,5410931.847
2021-07-25,47852.928313,535630.27,1083557.277,259034501.15,107934124.51,1122436168.6,2350991.534,10636601.766,601383.149,4708980.418
2021-07-26,152452.512724,1393738.163,2575554.2802,803413949.18,415073283.88,4546455511.8,6221691.897,25704112.204,2057987.325,14210837.673
2021-07-27,88397.267015,906359.23478,1678708.0635,427078091.95,233094192.34,2030159664.4,3008374.757,16376850.101,977794.901,8327513.617
2021-07-28,101344.528441,718202.57727,1308249.13,1172622702.04,201236980.03,1698684418.6,2329901.559,13296413.169,1510307.384,7596790.315
2021-07-29,53998.439283,499364.83496,998946.1839,513356476.87,130840990.64,875707720.8,3692050.445,16761635.313,1634174.61,4161840.776
2021-07-30,73602.784805,762577.28797,1297421.6445,604445794.9,181649929.84,1260492016.3,4970660.009,12163617.879,1572248.756,12896563.782
2021-07-31,44849.791012,507601.05026,1393753.965,377281828.25,122070136.42,1177482439.7,4320145.537,12127994.279,1248768.221,7637055.914
2021-08-01,53953.186326,853495.94078,1514514.2178,469477766.36,200978816.46,1550637730.2,3490975.158,29839953.331,1860616.438,8728644.337
2021-08-02,50837.351954,726701.84952,1018741.3098,410656081.94,124737501.38,896401081.3,3105881.294,17843839.093,928801.989,7225124.74
2021-08-03,57117.435853,792960.84375,1060806.3447,398158150.61,250226135.48,977103235.1,3490191.638,15066105.66,1198368.484,9465472.392
2021-08-04,52329.35243,954590.7536,969671.4228,330543019.03,182865692.1,873261017.4,2847838.669,17035350.579,1246721.964,8225660.808
2021-08-05,84343.755621,1307720.20654,1263649.4926,331894003.59,160752874.44,946707300.6,4059371.083,17528313.721,1372439.967,7144781.467
2021-08-06,75753.941347,825399.48637,1267498.9178,304988991.92,165384665.39,1263420290.4,3951317.574,17461334.492,2108094.949,7433704.425
2021-08-07,73396.740808,1205277.10095,1545801.188,589624594.72,245578409.2,5158338816.2,3561767.701,16386907.83,2346816.422,6218217.158
2021-08-08,69329.092698,966349.70579,1275768.154,556138875.77,201134603.12,5791158603.5,2030535.723,11727291.345,1318372.027,5179399.165
2021-08-09,74587.884845,1129584.61614,1284975.5132,474908832.08,204393100.93,3702865258.6,2128198.741,12450237.876,2569371.614,5994876.946
2021-08-10,53814.643421,880675.74443,1660844.1918,503252613.21,356506024.51,2588076619.6,2603195.665,13345048.98,2076458.198,6592102.333
2021-08-11,52734.901977,732546.60433,1911892.6875,1131344973.99,488863450.17,3712761104.7,2512250.555,17980834.426,1849892.045,7843592.877
2021-08-12,55266.108781,737628.45808,1835305.9382,990869466.08,431637639.2,3923287429.8,2413664.412,13916627.074,1704787.841,6385288.818
2021-08-13,48239.370431,579333.40323,1261827.2925,674407528.31,589994492.03,2142420241.3,2281339.99,10079219.543,1519296.777,4895829.581
2021-08-14,46114.359022,486102.53787,1439286.5064,1408060485.32,599325581.5,3131790645.4,1548818.722,12206858.981,1428803.971,5869978.184
2021-08-15,42110.711334,565579.67765,1238115.4178,1155282513.71,370249371.15,4964816125.0,6264283.565,10311557.705,1404168.533,4492523.836
2021-08-16,52480.574014,635667.05422,1850324.1906,912003805.45,313643255.53,4130699106.8,15014364.928,23210244.18,3800908.89,9364186.799
2021-08-17,57039.341629,804996.06971,1984029.275,893360572.36,361700269.73,3520234606.5,14953825.95,29082405.854,10172036.374,9870163.634
2021-08-18,54099.415985,625103.25568,1750539.5385,870414538.26,486614298.9,4089557667.2,15022132.453,20325842.456,12872464.953,8437887.642
2021-08-19,53411.75392,634769.92174,1852873.4714,723276976.29,661367609.97,2386616242.5,7819221.598,18955398.089,11884539.989,7978787.57
2021-08-20,56850.352228,558127.4554,1691101.5102,594584554.01,619099859.32,2177517962.3,5705076.722,18087062.298,8246852.137,6765096.705
2021-08-21,46745.136584,421156.09084,1426818.8978,394160040.58,297136052.16,1751965697.2,5131799.362,15380800.777,13275218.253,5165729.464
2021-08-22,37007.887795,406479.07654,1135535.8076,360176161.72,485497408.99,1401118643.8,2862187.053,12726834.131,8717113.46,4266944.356
2021-08-23,52462.541954,602103.44614,2660809.0219,661403795.74,653707062.88,1842154214.4,4150780.595,12452305.837,11058622.436,6106352.511
2021-08-24,51014.594748,540480.07853,2080297.6979,637760055.93,641652294.22,2336380653.8,6792636.137,15563782.332,13474170.156,6394087.605
2021-08-25,44655.830342,483697.69444,2242911.0333,530858362.99,460928567.06,1658742148.8,5069064.804,13580763.063,11480697.369,5810278.155
2021-08-26,49371.277774,442298.47372,2229652.231,569965192.92,407754722.33,1401204832.1,6563670.747,12202094.793,9280721.696,5809610.757
2021-08-27,42068.104965,451027.80711,1549790.9246,565739468.35,472662823.39,1345067751.7,8785637.093,12760582.382,10990447.098,5116792.068
2021-08-28,26681.063786,262360.34921,891854.5838,314618250.83,243063514.39,813242385.1,5774371.258,6962096.43,7177328.364,2939678.44
2021-08-29,32652.283473,335806.7827,910773.939,313294895.0,274365688.0,758831427.0,4171861.65,5969161.7,5176181.901,3384982.599
2021-08-30,40288.35083,625347.27541,1125497.9612,364996870.0,240691753.9,994923907.0,11109542.615,14865324.488,6827433.15,4514605.77
2021-08-31,48645.52737,863071.13092,1477345.5552,709823003.3,251908426.3,994391602.0,16509565.592,40601758.669,6855430.916,7673601.309
2021-09-01,49904.65528,845759.95868,1320635.94,469917987.0,196563544.1,1077645215.0,8028303.79,26017654.839,7820541.217,8266693.87
2021-09-02,54410.770538,525165.7996,1245680.6988,501596506.82,397432179.47,1859879704.7,9206853.472,13487628.41,6481497.68,7084187.065
2021-09-03,59025.644157,655903.75739,1094104.742,526413570.07,203828698.4,1248795134.0,11927061.37,14346166.884,9097559.66,6866886.796
2021-09-04,34664.65959,364478.1193,1248261.6277,355870711.0,192271347.0,1170386591.0,6134062.526,7731353.806,6077749.28,4242332.29
2021-09-05,40544.835873,365759.8597,878406.045,335187953.0,169097774.6,1273101183.7,4619885.42,9486930.418,5904540.19,5891988.187
2021-09-06,49249.667081,397768.5783,1121398.978,710855257.92,186970542.2,1327741283.1,8435542.353,12428084.43,7931732.22,10355273.267
2021-09-07,123048.802719,1203536.00209,3358688.1229,1297978123.89,964890684.8,4143609594.1,24376489.011,40408249.411,12849059.617,22716428.307
2021-09-08,65069.3152,780611.7657,2058507.11,794455994.0,547581870.5,2036725778.0,16666845.8,23830480.97,7464147.83,13670715.16
2021-09-09,50651.66002,628553.8831,1543293.221,604426508.0,411631907.8,972908690.0,16349677.82,21170365.5,10152448.674,10379368.4
2021-09-10,49048.26618,633026.2659,1528906.751,901671116.0,322102115.0,1039971873.0,9055410.7,27860740.96,17253541.93,9834554.01
2021-09-11,30440.4081,413524.1761,922767.055,336502704.0,561119335.07,574961334.0,6794663.25,15331069.56,16295853.416,4993779.99
2021-09-12,32094.28052,408858.9595,981402.883,324049191.0,466822310.1,824439503.0,3661211.64,28871476.13,16140497.309,6990717.38
2021-09-13,65429.15056,647855.7199,1531654.719,510682363.0,378841930.8,1194502511.0,8423839.46,49715992.152,17195092.8,13538132.86
2021-09-14,44855.85099,373634.9026,930635.792,275908113.0,214309623.2,600777341.0,7981396.52,23675929.094,8170590.05,10233565.39
2021-09-15,43204.71174,428507.5278,1182055.631,289063987.0,276853578.3,624731884.0,6107319.6,12212842.72,6756093.54,9772286.29
2021-09-16,40725.08895,467985.4919,1037049.02,302954441.0,196390696.8,767085717.0,4739595.73,13726309.35,15000080.374,9659752.1
2021-09-17,34461.92776,398888.3705,844137.727,297933223.0,130098585.4,1532347235.0,7629925.55,14073919.0,10905615.525,7110390.59
2021-09-18,30906.47038,315162.7627,733479.739,195352031.0,115231963.9,532008968.0,8229799.94,9990438.88,10521283.488,4567816.67
2021-09-19,29847.24349,312948.0013,743095.721,211015299.0,127205837.0,486273037.0,4945800.1,7884331.02,9524488.551,3892742.39
2021-09-20,78003.524443,917939.57849,1865673.9401,837287959.74,458599973.03,1842218251.9,10153368.71,28383483.49,15410116.45,12265514.894
2021-09-21,84534.080485,971519.88941,1577059.1261,632313366.81,450988800.97,1475472637.8,9608867.72,24316299.56,15940591.44,11263574.24
2021-09-22,58349.05542,677457.64825,1085212.972,606417695.0,262894741.0,1505717159.7,7460596.34,18161430.28,13033656.1,7772096.46
2021-09-23,48699.57655,459293.8858,992215.176,409673892.0,190056984.8,809134784.0,5188932.77,13516616.87,11366707.86,6813474.989
2021-09-24,84113.426292,932090.8856,1718950.219,605329486.0,382004501.6,1446332143.9,6710404.45,28521525.89,11472906.45,10530560.3
2021-09-25,33594.57189,491974.0226,916797.617,347043937.0,328389858.73,648108334.0,3212733.31,13368526.84,4943069.71,6978838.89
2021-09-26,49879.99765,703594.478,1538759.1618,384081774.0,231090029.9,778024870.7,4342156.13,18340714.24,6395395.4,11996414.44
2021-09-27,39776.84383,510130.7319,956544.069,350234819.0,150915484.2,447272392.0,5195624.27,11094418.1,5974772.52,5674010.84
2021-09-28,43372.2624,511325.4643,922077.227,313521537.0,151911770.2,478010126.0,3899945.58,9784154.53,4765761.77,6277178.15
2021-09-29,33511.53487,411305.0893,1696420.045,459660796.0,136138441.2,508197881.0,3685498.28,10207287.33,6780246.71,5352492.64
2021-09-30,46381.22781,506896.7612,1163674.206,332911904.0,124916940.9,525345573.0,3361454.58,8201551.44,5085384.45,5584599.18
2021-10-01,66244.87492,648714.6151,1440336.041,644378881.0,197157573.9,1029403020.0,6742166.88,13176348.21,6973676.03,7425309.08
2021-10-02,30508.98131,422551.1811,1039006.518,398398944.0,147408004.5,726979560.0,5059987.02,8748363.88,6536616.52,5235579.85
2021-10-03,30825.05601,360586.8905,820910.792,410176280.0,136980609.8,697996641.0,4233767.25,7871434.22,4467356.39,4506819.77
2021-10-04,46796.49372,485204.642,974423.359,416467677.0,149496124.6,3281218340.0,4312499.92,9287969.05,4826593.69,5539695.96
2021-10-05,52125.66793,393900.8818,883699.828,429469278.0,131834376.0,3796153741.0,3378441.71,8537858.77,3831519.71,5119998.39
2021-10-06,79877.545181,618265.5402,1245088.683,509214129.0,192646609.5,3681509190.0,4499161.76,14373589.09,5068720.14,6976264.13
2021-10-07,54917.37766,486102.3591,1159098.7447,410868906.0,254708498.4,2142393485.0,3251376.58,20356598.29,4761648.55,6025827.07
2021-10-08,46160.25785,403597.1437,1505999.188,335486636.0,138317391.4,1381822126.0,3735085.38,11134583.44,4392451.39,4972738.23
2021-10-09,55177.08013,361906.7514,632123.526,678027224.72,108667313.3,1073585552.0,1833309.02,12546752.37,1985268.84,4731175.38
2021-10-10,89237.836128,580223.6302,729380.963,647048690.0,110373473.1,977648960.0,2037895.69,13147574.66,2515959.37,3914402.57
2021-10-11,52933.165751,493521.882,759924.884,429676031.0,124908952.1,1072711057.0,2211323.14,11467492.31,3407191.2,4293243.83
2021-10-12,53471.2855,409377.1918,1966630.183,455399313.0,150529530.2,1030470079.0,3377483.32,13326459.4,4070051.4,5370932.72
2021-10-13,55808.44492,393463.1222,3383303.439,403291632.0,133035035.4,1044380785.0,2760546.0,36492731.213,3632007.14,6207286.13
2021-10-14,43053.336781,481894.1473,1431305.925,353714419.0,109132237.4,1098049682.0,2654600.61,20178003.61,3000941.32,7753968.37
2021-10-15,82512.908022,504321.732,1508188.787,573654581.0,205811006.8,1457540715.0,5388612.07,22085746.426,2963326.33,7635027.67
2021-10-16,35467.88096,373727.8549,1040477.571,339530696.0,103000332.9,1224144433.0,1985241.59,13673173.229,3914987.29,6223161.96
2021-10-17,39099.24124,368898.9831,890609.849,384414867.0,109914412.1,1210409235.0,3070422.13,10386680.07,2134508.3,4590060.14
2021-10-18,51798.44844,401819.9734,1091006.031,321174243.0,96988762.8,4909224967.0,2240606.17,10911226.84,1553173.47,4419668.63
2021-10-19,53628.107744,341268.3723,912494.969,235324664.0,94391775.6,1415459318.0,1821550.17,8843904.77,1873629.97,3568771.92
2021-10-20,51428.934856,537383.09732,946412.94,346122480.0,135969738.8,1638568849.0,3884374.7,13310248.053,2707834.23,4477050.21
2021-10-21,68538.64537,798566.55805,1851835.929,442288500.0,265787667.1,1573673715.0,7853710.77,14782015.916,3959021.69,9719211.48
2021-10-22,52119.35886,463222.5428,1118876.638,333619107.0,130738721.4,1553243637.0,8364239.42,16062749.38,5522607.5,7699280.53
2021-10-23,27626.93678,326576.9601,521970.795,189644449.0,74106470.8,1258672648.0,3274703.05,6138290.14,2978489.66,8142359.19
2021-10-24,31226.57676,350115.8386,590939.031,234286648.0,97230595.4,4887922846.0,3573960.26,7260724.06,2184761.84,5743439.15
2021-10-25,36853.83806,347438.6534,632116.761,218666074.0,105874037.9,2939692178.0,4914479.29,7291785.53,2270486.65,7440428.58
2021-10-26,40217.50083,414498.1599,702610.184,439499263.0,142897864.5,2132162373.0,3168707.16,9161833.46,3840473.4,6553789.22
2021-10-27,62124.49016,704604.25,1370950.214,914728059.0,397889032.1,5223432326.0,5003626.21,17560562.15,4273308.61,12021487.77
2021-10-28,61056.35301,626378.5055,1523900.006,686113717.0,253879713.5,17320109431.0,3503774.6,11629300.38,2484514.38,7186569.57
2021-10-29,43973.90414,559231.07691,1411851.4394,357777322.0,154761692.9,4977184874.0,2484214.02,8788034.21,1513107.96,5402654.58
2021-10-30,31478.12566,340223.069,1095033.1264,372223050.0,122995185.8,3441001301.0,1609573.37,5254551.32,1483432.23,3768896.65
2021-10-31,39267.63794,412856.2893,1018991.819,659007943.0,146413161.5,3857354566.0,2375757.35,6375433.77,1531085.26,4380461.27
2021-11-01,44687.66672,417620.7073,1274272.0851,381430430.0,144061135.4,2497093967.0,3150076.28,23714028.213,2515107.85,4961708.55
2021-11-02,46368.2841,468184.79301,1153919.1399,398377412.0,124263204.0,1912493294.0,2876704.542,19822814.528,1746644.56,4634421.26
2021-11-03,43336.09049,448658.35125,1262766.5996,838803472.0,335561983.7,1607498166.0,5253716.352,17237167.47,4504183.21,4908993.56
2021-11-04,35930.93314,368218.25695,1052950.033,553456246.0,174549100.4,1446957670.0,3552648.58,14091354.818,4700338.465,3782722.68
2021-11-05,31604.48749,305651.7244,1989945.5433,318649692.0,108180863.7,1282376452.0,2233800.23,8742278.8,2367154.9,6695588.25
2021-11-06,25590.57408,322154.0973,1366385.957,260339849.0,105480654.3,1135857725.0,3046062.46,8114011.78,1708791.07,4479318.72
2021-11-07,25515.6883,243596.5952,1476373.2487,371235010.0,82637102.7,912146975.0,1923092.87,7102199.25,4847020.516,2854681.46
2021-11-08,54442.094554,391102.31806,1290096.384,606055941.0,189974471.1,3420674489.0,2301351.76,7797418.81,6890764.661,6265144.9
2021-11-09,44661.378068,311267.57998,879119.398,465127517.0,581074544.2,1854893482.0,2217088.06,10322506.13,2716240.59,5454354.68
2021-11-10,65171.504046,553596.99163,1814654.086,932520826.0,479840587.6,2600272877.0,3092477.23,19625912.74,4363326.07,13584912.625
2021-11-11,37237.98058,303688.9765,1019740.949,475284132.0,151168963.6,1356541795.0,1997993.9,9323684.55,2085731.8,7608988.9
2021-11-12,44490.10816,461580.0415,1012909.088,446863355.0,160252178.8,1227134455.0,2114721.23,10700975.88,2247279.59,5997062.19
2021-11-13,22504.97383,220720.6611,900107.757,240083101.0,82511465.5,730909452.0,1458387.39,6068714.1,3519352.278,3374260.7
2021-11-14,25705.07347,245309.0674,933689.139,192023307.0,59859608.6,1109308026.0,1075144.87,4667465.13,3548704.679,2898724.84
2021-11-15,37829.37124,375421.6601,953989.634,266793400.0,93079577.9,784663988.0,1921128.24,6580865.03,3770997.004,4212705.79
2021-11-16,77455.15609,735857.063,2200954.903,599544174.0,268941429.22,1931306150.0,2557623.67,19699792.9,5618799.05,10287002.12
2021-11-17,46289.38491,472852.1842,1453408.555,383487232.0,207985172.0,1016537117.0,2094790.54,11336082.44,7144221.098,5076689.07
2021-11-18,62146.99931,576945.1837,1750338.428,698664651.0,221759905.97,1424059825.0,3077799.94,14653376.83,5656362.447,7061894.53
2021-11-19,50715.88726,420045.0897,1300787.958,349087574.0,144849476.6,1011256982.0,2712585.78,8936329.85,4039089.13,5005660.19
2021-11-20,33811.5901,365584.578,1119517.131,251779916.0,128183408.0,638393250.0,1560552.25,5821401.36,5546998.32,4535914.25
2021-11-21,31902.22785,340206.3203,970133.807,228064131.0,87455485.3,584498069.0,1888280.05,6646315.92,7608661.934,3837676.91
2021-11-22,51724.32047,518501.3338,1141002.755,307140428.0,144285714.0,715429215.0,2456703.81,8474290.45,6564376.0,4773826.99
2021-11-23,49917.85017,502811.7902,1202541.917,341407597.0,144774307.8,1648276631.0,1654017.24,6985881.02,4209995.63,4650554.32
2021-11-24,39612.04964,448727.0306,1079667.803,344750680.0,290146559.06,1150989995.0,1878172.55,7264687.01,4577775.34,4968971.25
2021-11-25,42153.51522,445868.2434,1536194.042,312211526.0,216037163.1,1097415948.0,1764837.19,7371944.97,4680745.85,5650379.16
2021-11-26,65927.87066,720245.1612,2413553.439,659982617.0,337429397.07,2305030656.3,2776105.44,16596267.73,4575826.59,10693190.38
